country,variable,value
TUR,Community,0.0842885361952891
TUV,Community,0.0567911674888419
TWN,Community,0.0881274496500745
TZA,Community,0.0696264986334442
UGA,Community,0.0796670081247476
UKR,Community,0.0788844409289393
URY,Community,0.0745970624282553
USA,Community,0.0812209595428108
UZB,Community,0.0783974126974631
VCT,Community,0.096969696969697
VEN,Community,0.0734718458075568
VGB,Community,0.067845264491606
VIR,Community,0.0793110073741514
VNM,Community,0.0773356430902486
VUT,Community,0.0791666666666667
WLF,Community,0.0788146299189532
YEM,Community,0.0717703349282297
ZAF,Community,0.0733850346229101
ZMB,Community,0.0674813686130009
ZWE,Community,0.145619584216734
Total,Education,0.0991009343036362
ABW,Education,0.0938262878530207
AFG,Education,0.0825432565281701
AGO,Education,0.0909511666133205
AIA,Education,0.0805060591162099
ALB,Education,0.0882626045070691
AND,Education,0.0844269392917404
ANT,Education,0.0869577232365807
ARE,Education,0.0917163132411782
ARG,Education,0.104639513213102
ARM,Education,0.102621662372997
ATG,Education,0.102750785028153
AUS,Education,0.0981685585858166
AUT,Education,0.0976789882945312
AZE,Education,0.0917945127395281
BDI,Education,0.111207387120803
BEL,Education,0.100368193197562
BEN,Education,0.0866099805582331
BFA,Education,0.117125031830914
BGD,Education,0.108322455192948
BGR,Education,0.0931608589342658
BHR,Education,0.103281826641894
BHS,Education,0.099693864638984
BIH,Education,0.100338139124462
BLR,Education,0.0930437501474843
BLZ,Education,0.0866838217925421
BMU,Education,0.104969793066269
BOL,Education,0.110145070405775
BRA,Education,0.106972841593399
BRB,Education,0.0826078889881175
BRN,Education,0.0933366223568102
BTN,Education,0.106876850932167
BWA,Education,0.10972987683514
CAF,Education,0.102240352240352
CAN,Education,0.0987481649746023
CHE,Education,0.0973868617986169
CHL,Education,0.104199677171537
CHN,Education,0.0982877402438064
CIV,Education,0.103944601639694
CMR,Education,0.105868506153931
COD,Education,0.0854350210519507
COG,Education,0.099604619209736
COK,Education,0.0669779240367476
COL,Education,0.103193274001513
COM,Education,0.0758241758241758
CPV,Education,0.0937796446725018
CRI,Education,0.101893694221778
CUB,Education,0.107852835343025
CYM,Education,0.115822010866994
CYP,Education,0.098507039772737
CZE,Education,0.0985924000617192
DEU,Education,0.0992964284248105
DJI,Education,0.0901542671132708
DMA,Education,0.075
DNK,Education,0.101787543088162
DOM,Education,0.0995707345322716
DZA,Education,0.0897066341631243
ECU,Education,0.109553313372207
EGY,Education,0.10131029186029
ERI,Education,0.0611854811854812
ESP,Education,0.102627759963655
EST,Education,0.099578373751356
ETH,Education,0.0986295727951422
EU,Education,0.10049121290126
FIN,Education,0.0994993396539447
FJI,Education,0.0840518876907452
FRA,Education,0.09868641876916
FRO,Education,0.0822617016165403
FSM,Education,0.112084658890067
For,Education,0.0817204301075269
GAB,Education,0.0868184587138836
GBR,Education,0.0974887364479345
GEO,Education,0.0930864339928116
GGY,Education,0.0832529894160054
GHA,Education,0.0892099565352551
GIB,Education,0.0915466020655362
GIN,Education,0.0964216198496117
GMB,Education,0.176274018379282
GNB,Education,0.0961538461538462
GRC,Education,0.0997758716572034
GRD,Education,0.0881117715326267
GRL,Education,0.122607655502392
GTM,Education,0.103032949505079
GUF,Education,0.0969329049952356
GUM,Education,0.09375
GUY,Education,0.0713575503939523
HKG,Education,0.0906322053496569
HND,Education,0.100733723217858
HRV,Education,0.104910705812498
HTI,Education,0.0883769009140309
HUN,Education,0.0968548756586823
Hon,Education,0.111042741617655
IDN,Education,0.107535274945996
IMN,Education,0.0619588744588745
IND,Education,0.0958735905327841
IRL,Education,0.0971465608089859
IRN,Education,0.0928754915675838
IRQ,Education,0.101916788212844
ISL,Education,0.102544053917305
ISR,Education,0.104808781050991
ITA,Education,0.0983539629460059
JAM,Education,0.0902435343014048
JEY,Education,0.0811256351531131
JOR,Education,0.1299624260632
JPN,Education,0.0974078251092501
KAZ,Education,0.0968740079041545
KEN,Education,0.0910364588771013
KGZ,Education,0.0804282700594206
KHM,Education,0.10399407773078
KIR,Education,0.113289760348584
KNA,Education,0.0717948717948718
KOR,Education,0.0964767968212357
KWT,Education,0.0794760210444723
LAO,Education,0.100177887246853
LBN,Education,0.0967012533838729
LBR,Education,0.0787878787878788
LBY,Education,0.093112714987715
LCA,Education,0.0876057740169238
LIE,Education,0.0911784365154359
LKA,Education,0.0989005128335257
LSO,Education,0.172413793103448
LTU,Education,0.10411070877488
LUX,Education,0.0917721122347757
LVA,Education,0.0939821429251485
MAC,Education,0.106620008883075
MAR,Education,0.112015042136128
MCO,Education,0.0949563746694188
MDA,Education,0.095557498266716
MDG,Education,0.11159473443662
MDV,Education,0.0897047800265237
MEX,Education,0.103605517996988
MHL,Education,0.0984654731457801
MKD,Education,0.0936963066926373
MLI,Education,0.0983454115332673
MLT,Education,0.0872174145493564
MMR,Education,0.0899717646541577
MNE,Education,0.0975072834447834
MNG,Education,0.10819660694976
MOZ,Education,0.105505327428186
MRT,Education,0.0848484848484849
MSR,Education,0.0997239475500345
MUS,Education,0.0900308258710893
MWI,Education,0.0817294697801703
MYS,Education,0.0943926148059895
MYT,Education,0.0841399240855763
NAM,Education,0.114240515243529
NER,Education,0.0509481216457961
NGA,Education,0.099065977264641
NIC,Education,0.093172961100962
NIU,Education,0.13474025974026
NLD,Education,0.0976889726801123
NOR,Education,0.0951544217234258
NPL,Education,0.0965226980705887
NRU,Education,0.157894736842105
NZL,Education,0.0985361241033771
OMN,Education,0.097837687019891
PAK,Education,0.102100256110925
PAN,Education,0.097550335402638
PER,Education,0.0994347176564381
PHL,Education,0.0945492901918201
PLW,Education,0
PNG,Education,0.0873246748810389
POL,Education,0.0995548185615279
PRI,Education,0.0959729512887445
PRK,Education,0.0837019398346057
PRT,Education,0.0952355213385136
PRY,Education,0.132129977641173
PSE,Education,0.132731294091551
QAT,Education,0.0921164250635937
ROU,Education,0.102031337452084
RUS,Education,0.094764966145355
RWA,Education,0.0586169584890813
SAU,Education,0.0922816640052882
SDN,Education,0.114208520832116
SEN,Education,0.0868011523465348
SGP,Education,0.0954448488121516
SHN,Education,0.0898989898989899
SLE,Education,0.148998681556821
SLV,Education,0.103049467190073
SM2,Education,0.0981457038625823
SMR,Education,0.0903043593833067
SOM,Education,0.0953712953712954
SRB,Education,0.0936517100090651
SUR,Education,0.0892310582769693
SVK,Education,0.0968717874646754
SVN,Education,0.0995638982335752
SWE,Education,0.0975029279281443
SWZ,Education,0.0972705117385968
SYC,Education,0.0688854489164087
SYR,Education,0.100469773899451
TCD,Education,0.136912690484119
TGO,Education,0.0992052815016333
THA,Education,0.101014807747444
TJK,Education,0.140588588588589
TKM,Education,0.111874236874237
TON,Education,0.0944741532976827
TTO,Education,0.100056988752702
TUN,Education,0.106176218524862
TUR,Education,0.0997967463734918
TUV,Education,0.115931407094198
TWN,Education,0.0985871775627028
TZA,Education,0.100132056683157
UGA,Education,0.099983637371747
UKR,Education,0.087829799675774
URY,Education,0.101818356611325
USA,Education,0.0994248465743557
UZB,Education,0.104768659651785
VCT,Education,0.0874458874458875
VEN,Education,0.100018653615661
VGB,Education,0.0985904339562876
VIR,Education,0.0887170252609374
VNM,Education,0.0972254310919514
VUT,Education,0.0958333333333333
WLF,Education,0.0822287048790808
YEM,Education,0.0717703349282297
ZAF,Education,0.0946312655504202
ZMB,Education,0.113933533045842
ZWE,Education,0.0856524445796764
Total,Environment,0.0908216542771754
ABW,Environment,0.0985991983889162
AFG,Environment,0.097530881736721
AGO,Environment,0.079735689335704
AIA,Environment,0.0817849116567494
ALB,Environment,0.0766570695008794
AND,Environment,0.118230115718664
ANT,Environment,0.106099718217524
ARE,Environment,0.0824635473624533
ARG,Environment,0.0883954174475825
ARM,Environment,0.0937761668204314
ATG,Environment,0.0910995859410584
AUS,Environment,0.0846331140218581
AUT,Environment,0.0962713413158605
AZE,Environment,0.0840477754882892
BDI,Environment,0.082846399603809
BEL,Environment,0.092435183737622
BEN,Environment,0.0929212353096467
BFA,Environment,0.0614336643748408
BGD,Environment,0.0871519414889107
BGR,Environment,0.0885702490286432
BHR,Environment,0.0806568408512365
BHS,Environment,0.0883638246169935
BIH,Environment,0.0788355935872944
BLR,Environment,0.0989602431782407
BLZ,Environment,0.0881497820606802
BMU,Environment,0.113304302759475
BOL,Environment,0.0932811357835964
BRA,Environment,0.0876941850977009
BRB,Environment,0.0900004535807696
BRN,Environment,0.0706287283726825
BTN,Environment,0.1120851842655
BWA,Environment,0.0824291425168618
CAF,Environment,0.0837218337218337
CAN,Environment,0.0908508028764871
CHE,Environment,0.0931860658724504
CHL,Environment,0.0906542906800323
CHN,Environment,0.0935028329373607
CIV,Environment,0.0876036888029517
CMR,Environment,0.0871252749106998
COD,Environment,0.087024062843903
COG,Environment,0.0922993240846411
COK,Environment,0.0975003427944604
COL,Environment,0.0916677267387454
COM,Environment,0.082967032967033
CPV,Environment,0.0702774318845747
CRI,Environment,0.0963664514948032
CUB,Environment,0.0828168081854554
CYM,Environment,0.0923748058980502
CYP,Environment,0.0754026329017682
CZE,Environment,0.0942006950483004
DEU,Environment,0.0929398973282106
DJI,Environment,0.106414429714897
DMA,Environment,0.125
DNK,Environment,0.0934538079985616
DOM,Environment,0.0910010673108227
DZA,Environment,0.0858180931798945
ECU,Environment,0.0902212636361641
EGY,Environment,0.0927327690384424
ERI,Environment,0.106640026640027
ESP,Environment,0.0876037568205993
EST,Environment,0.0975797128240279
ETH,Environment,0.0775599712476775
EU,Environment,0.115703884632352
FIN,Environment,0.0988434354576203
FJI,Environment,0.0703675500268157
FRA,Environment,0.0915718309357375
FRO,Environment,0.0700019764535894
FSM,Environment,0.0841087840226228
For,Environment,0.0817204301075269
GAB,Environment,0.10953746084465
GBR,Environment,0.0909864890964557
GEO,Environment,0.0965541546664181
GGY,Environment,0.0821322912238062
GHA,Environment,0.0860083513402161
GIB,Environment,0.0625610948191593
GIN,Environment,0.0694890077243018
GMB,Environment,0.0588137009189641
GNB,Environment,0.0961538461538462
GRC,Environment,0.0916597609571164
GRD,Environment,0.109001609376703
GRL,Environment,0.122607655502392
GTM,Environment,0.0937365318384812
GUF,Environment,0.0992653662707863
GUM,Environment,0.09375
GUY,Environment,0.0845682572518514
HKG,Environment,0.0909955578582915
HND,Environment,0.088659068726668
HRV,Environment,0.0915973867643093
HTI,Environment,0.0756907809565899
HUN,Environment,0.0925440224713296
Hon,Environment,0.0944479736291583
IDN,Environment,0.0834717498638216
IMN,Environment,0.0976731601731602
IND,Environment,0.0891063662648022
IRL,Environment,0.0871893061145582
IRN,Environment,0.08557514990899
IRQ,Environment,0.0677456443160906
ISL,Environment,0.084480368199304
ISR,Environment,0.08308457950802
ITA,Environment,0.0947046261985498
JAM,Environment,0.0722996048955996
JEY,Environment,0.0834880199929351
JOR,Environment,0.0869554523759332
JPN,Environment,0.0876202326555019
KAZ,Environment,0.0880203281293257
KEN,Environment,0.0907939586135926
KGZ,Environment,0.1133342085249
KHM,Environment,0.0870242805526494
KIR,Environment,0.0690631808278867
KNA,Environment,0.0717948717948718
KOR,Environment,0.0848213719792743
KWT,Environment,0.0753184935564495
LAO,Environment,0.0958128078817734
LBN,Environment,0.0754984435670427
LBR,Environment,0.0787878787878788
LBY,Environment,0.0855369574119574
LCA,Environment,0.0876057740169238
LIE,Environment,0.128002440310502
LKA,Environment,0.0892486036725984
LSO,Environment,0.0344827586206897
LTU,Environment,0.0953695094142778
LUX,Environment,0.0923468135641547
LVA,Environment,0.0949543196080044
MAC,Environment,0.0918626238670691
MAR,Environment,0.0821236448972519
MCO,Environment,0.0892157365667048
MDA,Environment,0.089240082380372
MDG,Environment,0.0889417298997562
MDV,Environment,0.103889177189644
MEX,Environment,0.0881800254481245
MHL,Environment,0.0984654731457801
MKD,Environment,0.0916332324181202
MLI,Environment,0.0983454115332673
MLT,Environment,0.0883692219612652
MMR,Environment,0.0917978587247495
MNE,Environment,0.0767723314598315
MNG,Environment,0.0618015718618706
MOZ,Environment,0.0684358235407583
MRT,Environment,0.0924242424242424
MSR,Environment,0.0878191856452726
MUS,Environment,0.0911270553230703
MWI,Environment,0.0931045961704636
MYS,Environment,0.0878754405836053
MYT,Environment,0.118344547964113
NAM,Environment,0.103765223714851
NER,Environment,0.025953488372093
NGA,Environment,0.0822768462662795
NIC,Environment,0.0831932454686518
NIU,Environment,0.0811688311688312
NLD,Environment,0.0915111471872064
NOR,Environment,0.0919651695864471
NPL,Environment,0.0908909772806571
NRU,Environment,0.0526315789473684
NZL,Environment,0.096191483846812
OMN,Environment,0.098635898000327
PAK,Environment,0.0902419343858848
PAN,Environment,0.0909429102939348
PER,Environment,0.0886147214963583
PHL,Environment,0.0931147669147517
PLW,Environment,0
PNG,Environment,0.11884899192493
POL,Environment,0.0868360739220257
PRI,Environment,0.0919291976978622
PRK,Environment,0.0757654318980977
PRT,Environment,0.09107812852336
PRY,Environment,0.0904141010019989
PSE,Environment,0.0850055988338865
QAT,Environment,0.0786509671958588
ROU,Environment,0.0884355065640533
RUS,Environment,0.0884537034489774
RWA,Environment,0.0499213063151682
SAU,Environment,0.0878634962652406
SDN,Environment,0.0794111961051234
SEN,Environment,0.0701559070642038
SGP,Environment,0.0905922660904316
SHN,Environment,0.0676767676767677
SLE,Environment,0.0895057002033746
SLV,Environment,0.0992976780334448
SM2,Environment,0.0981457038625823
SMR,Environment,0.091075225943647
SOM,Environment,0.0820623820623821
SRB,Environment,0.0834730215630356
SUR,Environment,0.118092846894855
SVK,Environment,0.0934066672972362
SVN,Environment,0.100054553483688
SWE,Environment,0.0969142609414814
SWZ,Environment,0.087300906875375
SYC,Environment,0.0820433436532508
SYR,Environment,0.0905982723867152
TCD,Environment,0.0877673913388199
TGO,Environment,0.0901659050959401
THA,Environment,0.0970281422275553
TJK,Environment,0.0913993993993994
TKM,Environment,0.0676434676434676
TON,Environment,0.0944741532976827
TTO,Environment,0.097970261082071
TUN,Environment,0.0859930774102746
TUR,Environment,0.0910662000357955
TUV,Environment,0.0823960535588443
TWN,Environment,0.0910160128273943
TZA,Environment,0.0915866774122868
UGA,Environment,0.0778331629151118
UKR,Environment,0.089858599359689
URY,Environment,0.0898546051597991
USA,Environment,0.0919489470042408
UZB,Environment,0.0816282883618616
VCT,Environment,0.0874458874458875
VEN,Environment,0.0832732017521307
VGB,Environment,0.0729589008552423
VIR,Environment,0.085225872732682
VNM,Environment,0.0940634595349741
VUT,Environment,0.0791666666666667
WLF,Environment,0.07892092243596
YEM,Environment,0.0717703349282297
ZAF,Environment,0.0890048491705328
ZMB,Environment,0.0816173370299558
ZWE,Environment,0.0656060743457593
Total,CivicEngagement,0.0664313187631165
ABW,CivicEngagement,0.0778870525124516
AFG,CivicEngagement,0.0660178085550719
AGO,CivicEngagement,0.082952347982369
AIA,CivicEngagement,0.0749959034930974
ALB,CivicEngagement,0.0682304375319761
AND,CivicEngagement,0.0745221394269586
ANT,CivicEngagement,0.0735760473090258
ARE,CivicEngagement,0.0603186890013804
ARG,CivicEngagement,0.0711268260856877
ARM,CivicEngagement,0.0719465762660604
ATG,CivicEngagement,0.059338880567059
AUS,CivicEngagement,0.0647585240684408
AUT,CivicEngagement,0.0680261818473676
AZE,CivicEngagement,0.0671459377194022
BDI,CivicEngagement,0.0734209002562229
BEL,CivicEngagement,0.0652606574775663
BEN,CivicEngagement,0.0738280900678911
BFA,CivicEngagement,0.0614336643748408
BGD,CivicEngagement,0.068843523651916
BGR,CivicEngagement,0.0696898690290386
BHR,CivicEngagement,0.0623605423427454
BHS,CivicEngagement,0.0733013198538738
BIH,CivicEngagement,0.0537048998107609
BLR,CivicEngagement,0.0749930377864589
BLZ,CivicEngagement,0.0496390877111701
BMU,CivicEngagement,0.061471521082874
BOL,CivicEngagement,0.0635405538857024
BRA,CivicEngagement,0.0655207646586493
BRB,CivicEngagement,0.0747153322628332
BRN,CivicEngagement,0.0660080900141496
BTN,CivicEngagement,0.0729364671354614
BWA,CivicEngagement,0.0812197188074381
CAF,CivicEngagement,0.0915565915565916
CAN,CivicEngagement,0.0644150484742489
CHE,CivicEngagement,0.0638713817952694
CHL,CivicEngagement,0.075541017033951
CHN,CivicEngagement,0.0659572770967861
CIV,CivicEngagement,0.0654410708148687
CMR,CivicEngagement,0.068842749416307
COD,CivicEngagement,0.0646556560217146
COG,CivicEngagement,0.0679954238074372
COK,CivicEngagement,0.0567215137803373
COL,CivicEngagement,0.0740131366470465
COM,CivicEngagement,0.057967032967033
CPV,CivicEngagement,0.0720125854054425
CRI,CivicEngagement,0.0662932557290222
CUB,CivicEngagement,0.0576727687820406
CYM,CivicEngagement,0.0340295304398373
CYP,CivicEngagement,0.0533081742834682
CZE,CivicEngagement,0.0682712786360473
DEU,CivicEngagement,0.0676068693568327
DJI,CivicEngagement,0.0977300246890283
DMA,CivicEngagement,0.075
DNK,CivicEngagement,0.0725347243689456
DOM,CivicEngagement,0.0737776752508896
DZA,CivicEngagement,0.0713822389268751
ECU,CivicEngagement,0.0666023590842023
EGY,CivicEngagement,0.0698686624547849
ERI,CivicEngagement,0.0611854811854812
ESP,CivicEngagement,0.0740194156971557
EST,CivicEngagement,0.0672066234475749
ETH,CivicEngagement,0.0706185995270985
EU,CivicEngagement,0.0667785459764905
FIN,CivicEngagement,0.0692716896776123
FJI,CivicEngagement,0.0562150149842611
FRA,CivicEngagement,0.0620170455381875
FRO,CivicEngagement,0.0607917736949995
FSM,CivicEngagement,0.0614868328031106
For,CivicEngagement,0.0655913978494624
GAB,CivicEngagement,0.0649268306131051
GBR,CivicEngagement,0.0620638249711532
GEO,CivicEngagement,0.0694670126540804
GGY,CivicEngagement,0.0570453633478006
GHA,CivicEngagement,0.0758969717318745
GIB,CivicEngagement,0.0770538484423477
GIN,CivicEngagement,0.0466131907308378
GMB,CivicEngagement,0.0588137009189641
GNB,CivicEngagement,0.0769230769230769
GRC,CivicEngagement,0.0653591626086332
GRD,CivicEngagement,0.0982489212046601
GRL,CivicEngagement,0.0735645933014354
GTM,CivicEngagement,0.0647921426272376
GUF,CivicEngagement,0.0667951615783594
GUM,CivicEngagement,0.0625
GUY,CivicEngagement,0.124787700420812
HKG,CivicEngagement,0.0654102852364537
HND,CivicEngagement,0.070229171867156
HRV,CivicEngagement,0.0551036203891341
HTI,CivicEngagement,0.0665752042689673
HUN,CivicEngagement,0.062533152453882
Hon,CivicEngagement,0.0773844815656662
IDN,CivicEngagement,0.0630625341621446
IMN,CivicEngagement,0.0863636363636364
IND,CivicEngagement,0.0687067578318773
IRL,CivicEngagement,0.0680554656159441
IRN,CivicEngagement,0.067531515992968
IRQ,CivicEngagement,0.0623003604333067
ISL,CivicEngagement,0.0638353178501965
ISR,CivicEngagement,0.0636885910974206
ITA,CivicEngagement,0.0726066292456251
JAM,CivicEngagement,0.0622403767097054
JEY,CivicEngagement,0.0541043772781966
JOR,CivicEngagement,0.0540414213396384
JPN,CivicEngagement,0.0642118554005757
KAZ,CivicEngagement,0.0834364345093221
KEN,CivicEngagement,0.0694251567231567
KGZ,CivicEngagement,0.063324940301292
KHM,CivicEngagement,0.0600930401683948
KIR,CivicEngagement,0.0690631808278867
KNA,CivicEngagement,0.0717948717948718
KOR,CivicEngagement,0.0689072166339054
KWT,CivicEngagement,0.0514491098155487
LAO,CivicEngagement,0.0644772851669403
LBN,CivicEngagement,0.0583413171012019
LBR,CivicEngagement,0.0787878787878788
LBY,CivicEngagement,0.0487689393939394
LCA,CivicEngagement,0.0774016923842708
LIE,CivicEngagement,0.0622983790943568
LKA,CivicEngagement,0.063566713523707
LSO,CivicEngagement,0.0344827586206897
LTU,CivicEngagement,0.0666151805661818
LUX,CivicEngagement,0.0614046788912515
LVA,CivicEngagement,0.0697259570662999
MAC,CivicEngagement,0.0594546727756073
MAR,CivicEngagement,0.065388693653024
MCO,CivicEngagement,0.0566403074939439
MDA,CivicEngagement,0.0694417559732365
MDG,CivicEngagement,0.0681713937009862
MDV,CivicEngagement,0.0653145361240846
MEX,CivicEngagement,0.0737152747363912
MHL,CivicEngagement,0.0473145780051151
MKD,CivicEngagement,0.0656174285596497
MLI,CivicEngagement,0.0577624756562138
MLT,CivicEngagement,0.0600118293004007
MMR,CivicEngagement,0.0706335824078137
MNE,CivicEngagement,0.0575028996903997
MNG,CivicEngagement,0.0669996748860606
MOZ,CivicEngagement,0.0505828754552521
MRT,CivicEngagement,0.0848484848484849
MSR,CivicEngagement,0.0878191856452726
MUS,CivicEngagement,0.0725253340618636
MWI,CivicEngagement,0.0703965308074798
MYS,CivicEngagement,0.0696951754780504
MYT,CivicEngagement,0.0791235334713596
NAM,CivicEngagement,0.0759295896430218
NER,CivicEngagement,0.0422969588550984
NGA,CivicEngagement,0.0633356705171615
NIC,CivicEngagement,0.0535156818840098
NIU,CivicEngagement,0.0405844155844156
NLD,CivicEngagement,0.0675486829070274
NOR,CivicEngagement,0.065474222065287
NPL,CivicEngagement,0.0688718486293123
NRU,CivicEngagement,0.105263157894737
NZL,CivicEngagement,0.0668865681054474
OMN,CivicEngagement,0.0657563405383662
PAK,CivicEngagement,0.0748611131821169
PAN,CivicEngagement,0.0632217645637118
PER,CivicEngagement,0.0753249666608662
PHL,CivicEngagement,0.0600971894157417
PLW,CivicEngagement,0
PNG,CivicEngagement,0.0698535400856573
POL,CivicEngagement,0.0600830302119242
PRI,CivicEngagement,0.0679575434673043
PRK,CivicEngagement,0.0664134641606481
PRT,CivicEngagement,0.0682836918052312
PRY,CivicEngagement,0.0760356709394519
PSE,CivicEngagement,0.0662169540796199
QAT,CivicEngagement,0.0829695410839923
ROU,CivicEngagement,0.0662248586614606
RUS,CivicEngagement,0.0740294963414461
RWA,CivicEngagement,0.0586169584890813
SAU,CivicEngagement,0.0690230484148368
SDN,CivicEngagement,0.0632171890112174
SEN,CivicEngagement,0.0498708163991652
SGP,CivicEngagement,0.0633408514420116
SHN,CivicEngagement,0.0787878787878788
SLE,CivicEngagement,0.0747979692165739
SLV,CivicEngagement,0.0642636035188717
SM2,CivicEngagement,0.0667280793415095
SMR,CivicEngagement,0.091075225943647
SOM,CivicEngagement,0.0725385725385725
SRB,CivicEngagement,0.0615800250472131
SUR,CivicEngagement,0.0710835553733689
SVK,CivicEngagement,0.0671036486456783
SVN,CivicEngagement,0.0656633245718873
SWE,CivicEngagement,0.0705256757318427
SWZ,CivicEngagement,0.0758910803591655
SYC,CivicEngagement,0.0557275541795666
SYR,CivicEngagement,0.0670951715245789
TCD,CivicEngagement,0.0724612688898403
TGO,CivicEngagement,0.0607597625963443
THA,CivicEngagement,0.0686342035521944
TJK,CivicEngagement,0.0933273273273273
TKM,CivicEngagement,0.0606990231990232
TON,CivicEngagement,0.0748663101604278
TTO,CivicEngagement,0.073740269189806
TUN,CivicEngagement,0.0709847493875018
TUR,CivicEngagement,0.0730771614234806
TUV,CivicEngagement,0.0567911674888419
TWN,CivicEngagement,0.070600291179831
TZA,CivicEngagement,0.0740207261734518
UGA,CivicEngagement,0.0650441401291918
UKR,CivicEngagement,0.0771760364977757
URY,CivicEngagement,0.0851160504322588
USA,CivicEngagement,0.0631391262286905
UZB,CivicEngagement,0.0727667988683325
VCT,CivicEngagement,0.0874458874458875
VEN,CivicEngagement,0.0695451153630639
VGB,CivicEngagement,0.0641174374406082
VIR,CivicEngagement,0.0704334467653331
VNM,CivicEngagement,0.0648537098363558
VUT,CivicEngagement,0.0708333333333333
WLF,CivicEngagement,0.0668162899130944
YEM,CivicEngagement,0.0717703349282297
ZAF,CivicEngagement,0.0610355278780343
ZMB,CivicEngagement,0.0683265342654688
ZWE,CivicEngagement,0.0633046123668779
Total,Health,0.104002952816258
ABW,Health,0.108009156762502
AFG,Health,0.10126495698156
AGO,Health,0.0947669322414334
AIA,Health,0.118106568065056
ALB,Health,0.0920599345527689
AND,Health,0.0891225430722675
ANT,Health,0.115014345353699
ARE,Health,0.0975641836397988
ARG,Health,0.10490350691677
ARM,Health,0.110345697240555
ATG,Health,0.0819311880399929
AUS,Health,0.10283967426841
AUT,Health,0.107004947774465
AZE,Health,0.093869681411927
BDI,Health,0.107575777800889
BEL,Health,0.106649480076744
BEN,Health,0.0935420789537461
BFA,Health,0.0692258721670486
BGD,Health,0.0951551306440076
BGR,Health,0.0981956079896307
BHR,Health,0.0988452414354855
BHS,Health,0.087676493812981
BIH,Health,0.10602554031068
BLR,Health,0.104507721936898
BLZ,Health,0.0910697867048228
BMU,Health,0.118893680616327
BOL,Health,0.105590117220534
BRA,Health,0.10422514021675
BRB,Health,0.0956234684448219
BRN,Health,0.0866881194495157
BTN,Health,0.100704011425994
BWA,Health,0.0956947891158417
CAF,Health,0.119334369334369
CAN,Health,0.107458363785476
CHE,Health,0.103107195149471
CHL,Health,0.0989587044571606
CHN,Health,0.103299727095628
CIV,Health,0.105106119719315
CMR,Health,0.105107302267727
COD,Health,0.0807174091914818
COG,Health,0.0868714824499029
COK,Health,0.124167009461127
COL,Health,0.101054275146115
COM,Health,0.0918956043956044
CPV,Health,0.120838196731054
CRI,Health,0.105307148739722
CUB,Health,0.111741966427778
CYM,Health,0.0922829768133021
CYP,Health,0.0839046769943375
CZE,Health,0.10372087067004
DEU,Health,0.105285908835266
DJI,Health,0.0901542671132708
DMA,Health,0.125
DNK,Health,0.102862898802876
DOM,Health,0.101535871144818
DZA,Health,0.101308706251467
ECU,Health,0.10195731368229
EGY,Health,0.1038345976816
ERI,Health,0.127419247419247
ESP,Health,0.107978999205591
EST,Health,0.102806440119802
ETH,Health,0.0994680202542292
EU,Health,0.103692925259104
FIN,Health,0.102382461001568
FJI,Health,0.093591474968517
FRA,Health,0.107985429781502
FRO,Health,0.127464046818886
FSM,Health,0.107084658890067
For,Health,0.0817204301075269
GAB,Health,0.122080666851909
GBR,Health,0.105561054272205
GEO,Health,0.0971679413739453
GGY,Health,0.104639342595837
GHA,Health,0.0999659126725054
GIB,Health,0.124272174763058
GIN,Health,0.108186325731965
GMB,Health,0.112949039264829
GNB,Health,0.0961538461538462
GRC,Health,0.106951671679976
GRD,Health,0.107411468251678
GRL,Health,0.122607655502392
GTM,Health,0.097547162636034
GUF,Health,0.106274612168921
GUM,Health,0.09375
GUY,Health,0.10278237216611
HKG,Health,0.102579525148236
HND,Health,0.0963169833284292
HRV,Health,0.102610216425904
HTI,Health,0.104022515708421
HUN,Health,0.0986765263289498
Hon,Health,0.0986300091700789
IDN,Health,0.092864433591614
IMN,Health,0.126244588744589
IND,Health,0.0971764369858987
IRL,Health,0.101103597120655
IRN,Health,0.095016224414738
IRQ,Health,0.103789917624083
ISL,Health,0.109903967125956
ISR,Health,0.107935639505358
ITA,Health,0.102979676824658
JAM,Health,0.108188954805594
JEY,Health,0.0992040541118016
JOR,Health,0.100188105255429
JPN,Health,0.100756611393052
KAZ,Health,0.0956243638408538
KEN,Health,0.105629622397814
KGZ,Health,0.0857487381676125
KHM,Health,0.125591596724132
KIR,Health,0.0910675381263616
KNA,Health,0.0717948717948718
KOR,Health,0.0963136454248121
KWT,Health,0.0977596539805443
LAO,Health,0.0803503010399562
LBN,Health,0.095979927587691
LBR,Health,0.0787878787878788
LBY,Health,0.0886619574119574
LCA,Health,0.111996017919363
LIE,Health,0.113005896821312
LKA,Health,0.100237959882767
LSO,Health,0.172413793103448
LTU,Health,0.106532034778352
LUX,Health,0.10483548777663
LVA,Health,0.0960380851729286
MAC,Health,0.106088614514556
MAR,Health,0.103462537738466
MCO,Health,0.108588808592175
MDA,Health,0.0903789597316527
MDG,Health,0.0992055822047543
MDV,Health,0.131666954967422
MEX,Health,0.100506431885541
MHL,Health,0.10230179028133
MKD,Health,0.101788664918188
MLI,Health,0.0934434507489536
MLT,Health,0.102237644738892
MMR,Health,0.0940368053045642
MNE,Health,0.121180672743173
MNG,Health,0.083448560691416
MOZ,Health,0.14660740511563
